date,content,user,geo_tag
2016-12-08 13:25:57+00:00,@narendramodi where is the black money ?? Does not seem to be in cash!!! Suppporting you all the way,"{'username': 'munjalkapil', 'id': 115381695, 'displayname': 'Kapil Munjal', 'description': 'Entrepreneur', 'rawDescription': 'Entrepreneur', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 2, 18, 13, 40, 54, tzinfo=datetime.timezone.utc), 'followersCount': 237, 'friendsCount': 1076, 'statusesCount': 830, 'favouritesCount': 1685, 'listedCount': 0, 'mediaCount': 8, 'location': 'Noida, India', 'protected': False, 'linkUrl': 'https://www.medimarcom.com', 'linkTcourl': 'https://t.co/nIhL3Qbri0', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/887995523524837377/WJtLqbvi_normal.jpg', 'profileBannerUrl': None, 'label': None}",New Delhi
2016-12-08 12:55:51+00:00,"@timesofindia if more than 14l cr come back it will prove that there is no corruption, black money in India V r the most honest in d world","{'username': 'krishan4356', 'id': 1384236337, 'displayname': 'Krishan kumar', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 4, 27, 11, 31, 20, tzinfo=datetime.timezone.utc), 'followersCount': 171, 'friendsCount': 35, 'statusesCount': 16784, 'favouritesCount': 67, 'listedCount': 0, 'mediaCount': 4, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/764529178687467521/GKnHLh7y_normal.jpg', 'profileBannerUrl': None, 'label': None}",New Delhi
2016-12-08 12:30:56+00:00,@_YogendraYadav very unfair. This is reqd ; black money will be attacked by penalising unaccounted deposits,"{'username': 'WadehraRajiv', 'id': 2780586890, 'displayname': 'Rajiv Wadehra', 'description': 'सीता राम चरित अति \nBusiness professional and generalist. Love my country with all its warts and uncertainties. Want a vibrant society. My blog captures my views', 'rawDescription': 'सीता राम चरित अति \nBusiness professional and generalist. Love my country with all its warts and uncertainties. Want a vibrant society. My blog captures my views', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 8, 30, 13, 44, 30, tzinfo=datetime.timezone.utc), 'followersCount': 363, 'friendsCount': 585, 'statusesCount': 19746, 'favouritesCount': 16532, 'listedCount': 10, 'mediaCount': 224, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': 'https://m.facebook.com/Rajiv-Wadehra-unwound-864833763552211/', 'linkTcourl': 'https://t.co/ZovjT2Z3oP', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1494751133171998720/XxZE_fjj_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2780586890/1581158808', 'label': None}",New Delhi
2016-12-08 12:17:05+00:00,"@ShekharGupta instead of praising action, you are suggesting unearthing of new novel ways of black money creation.","{'username': 'waliadilip', 'id': 293458614, 'displayname': 'Dilip Walia', 'description': 'Listen the sound of still water.....', 'rawDescription': 'Listen the sound of still water.....', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 5, 5, 11, 40, 15, tzinfo=datetime.timezone.utc), 'followersCount': 24, 'friendsCount': 146, 'statusesCount': 3642, 'favouritesCount': 4922, 'listedCount': 2, 'mediaCount': 51, 'location': 'New Delhi India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/768069425673146372/K6q8FiAy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/293458614/1430239382', 'label': None}",New Delhi
2016-12-08 12:06:14+00:00,What these seizures show is that #demonetisation itself has opened up an avenue for creating fresh black money.  https://t.co/trr2jgnmP6,"{'username': 'ShekharGupta', 'id': 2574072036, 'displayname': 'Shekhar Gupta', 'description': 'Founder, ThePrint. Politics, governance, non-hyphenated journalism. And typos are my fingerprints.', 'rawDescription': 'Founder, ThePrint. Politics, governance, non-hyphenated journalism. And typos are my fingerprints.', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2014, 6, 18, 4, 1, 13, tzinfo=datetime.timezone.utc), 'followersCount': 2483609, 'friendsCount': 1100, 'statusesCount': 55019, 'favouritesCount': 27509, 'listedCount': 2024, 'mediaCount': 7173, 'location': '', 'protected': False, 'linkUrl': 'https://theprint.in', 'linkTcourl': 'https://t.co/6USikdkkk6', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/563599478653857793/pcq2GJJP_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2574072036/1648035122', 'label': None}",New Delhi
2016-12-08 11:48:37+00:00,Mota bhai do u have black money or deposited /settled ? https://t.co/nbwxCgS8Xe,"{'username': 'neilyanand', 'id': 105719032, 'displayname': '𝗡🇮🇳', 'description': 'जय हिंद। a proud farmer |proud to be an 🅸🅽🅳🅸🅰🅽,खान पान ज़्यादा पसंद,Foodie,failed many times in life but never stops trying ,still trying ,Wish Me Luck ,', 'rawDescription': 'जय हिंद। a proud farmer |proud to be an 🅸🅽🅳🅸🅰🅽,खान पान ज़्यादा पसंद,Foodie,failed many times in life but never stops trying ,still trying ,Wish Me Luck ,', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 1, 17, 7, 10, 59, tzinfo=datetime.timezone.utc), 'followersCount': 1068, 'friendsCount': 1157, 'statusesCount': 63691, 'favouritesCount': 9539, 'listedCount': 0, 'mediaCount': 2749, 'location': 'भारत गणराजय। Republic Of India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1276369570136076288/4vniUrRE_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/105719032/1626776996', 'label': None}",New Delhi
2016-12-08 11:16:59+00:00,"@narendramodi @rajeev_mp   Black money is fever you need to cure cause, reduce stamp duty abolish capital gain tax no 1 will accept cash","{'username': 'advocatesarin', 'id': 700527918, 'displayname': 'AdvocateSarin', 'description': 'Jt. Sec.Gzb Bar Association, 2013-14-15. President, Unitech Unihomes-3 Buyers Association (Regd),Founder  NCR Home Buyers Grp. Free advise for Indian Homebuyers', 'rawDescription': 'Jt. Sec.Gzb Bar Association, 2013-14-15. President, Unitech Unihomes-3 Buyers Association (Regd),Founder  NCR Home Buyers Grp. Free advise for Indian Homebuyers', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 7, 17, 6, 48, 20, tzinfo=datetime.timezone.utc), 'followersCount': 1393, 'friendsCount': 89, 'statusesCount': 14994, 'favouritesCount': 2914, 'listedCount': 20, 'mediaCount': 494, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1346150965791973376/5uvplor7_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/700527918/1440953048', 'label': None}",New Delhi
2016-12-08 11:10:58+00:00,@akjrohitjain @Realty_Et Govt has to reduce stamp duty &amp; also capital gain tax to 5% so no one have much incentive of taking  black money,"{'username': 'advocatesarin', 'id': 700527918, 'displayname': 'AdvocateSarin', 'description': 'Jt. Sec.Gzb Bar Association, 2013-14-15. President, Unitech Unihomes-3 Buyers Association (Regd),Founder  NCR Home Buyers Grp. Free advise for Indian Homebuyers', 'rawDescription': 'Jt. Sec.Gzb Bar Association, 2013-14-15. President, Unitech Unihomes-3 Buyers Association (Regd),Founder  NCR Home Buyers Grp. Free advise for Indian Homebuyers', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 7, 17, 6, 48, 20, tzinfo=datetime.timezone.utc), 'followersCount': 1393, 'friendsCount': 89, 'statusesCount': 14994, 'favouritesCount': 2914, 'listedCount': 20, 'mediaCount': 494, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1346150965791973376/5uvplor7_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/700527918/1440953048', 'label': None}",New Delhi
2016-12-08 10:33:57+00:00,@NavbharatTimes @arunjaitley only cashless economy will help removing black money from society and help  citizens of India,"{'username': 'anu196907', 'id': 2895407791, 'displayname': 'ANU AGRAWAL', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 11, 10, 6, 59, 16, tzinfo=datetime.timezone.utc), 'followersCount': 15, 'friendsCount': 40, 'statusesCount': 3646, 'favouritesCount': 1673, 'listedCount': 1, 'mediaCount': 34, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",New Delhi
2016-12-08 10:27:21+00:00,@narendramodi we can't stop the black money untill we stop the hike in taxes. F.M. take bold steps toward lowest possible taxes next F year.,"{'username': 'adayalk', 'id': 2616895928, 'displayname': 'AAMOD KUMAR', 'description': 'Give 10rs daily\nPMCares group of 5 people  pay your group pays  30days, total 10x5x30, i.e. 1500rs.', 'rawDescription': 'Give 10rs daily\nPMCares group of 5 people  pay your group pays  30days, total 10x5x30, i.e. 1500rs.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 7, 11, 7, 38, 2, tzinfo=datetime.timezone.utc), 'followersCount': 169, 'friendsCount': 166, 'statusesCount': 2012, 'favouritesCount': 192, 'listedCount': 0, 'mediaCount': 255, 'location': 'New Delhi', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1058873895627874304/ta3_j1eW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2616895928/1521435500', 'label': None}",New Delhi
2016-12-08 10:14:06+00:00,RBI collect 12lakh crores from bank then where is black money ? Why we all stand front of bank . Our fault tell us .,"{'username': 'Mritunjjay1', 'id': 707447793305133057, 'displayname': 'Mritunjjay kumar', 'description': 'Unibera Group', 'rawDescription': 'Unibera Group', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 3, 9, 6, 7, 52, tzinfo=datetime.timezone.utc), 'followersCount': 36, 'friendsCount': 34, 'statusesCount': 84, 'favouritesCount': 1, 'listedCount': 0, 'mediaCount': 1, 'location': 'delhi', 'protected': False, 'linkUrl': 'http://www.uniberagroup.in', 'linkTcourl': 'https://t.co/98pIOYeIGz', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/717320668728020992/M5oAVtF7_normal.jpg', 'profileBannerUrl': None, 'label': None}",New Delhi
2016-12-08 09:33:17+00:00,Mr.Jaitley what has economically fragile nation to do with black money?Now the informal sector is dead &amp; poor dying and inconvenienced!,"{'username': 'b_richardn', 'id': 1202475007, 'displayname': 'Richard Nicholas', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 2, 20, 23, 52, 35, tzinfo=datetime.timezone.utc), 'followersCount': 515, 'friendsCount': 230, 'statusesCount': 118010, 'favouritesCount': 62482, 'listedCount': 30, 'mediaCount': 6206, 'location': 'Delhi,india', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1097270620671393797/n8txA79-_normal.jpg', 'profileBannerUrl': None, 'label': None}",New Delhi
2016-12-08 09:18:12+00:00,"Congress was in power from 2004-14, I challenge them to tell about even one step taken to curb #blackmoney in those 10 years: @arunjaitley","{'username': 'FinancialXpress', 'id': 50279781, 'displayname': 'Financial Express', 'description': '#Business news, analysis, opinion from India | #StockMarket updates @FEMarkets | हिंदी में @fehindi | t.me/TheFinancialEx…', 'rawDescription': '#Business news, analysis, opinion from India | #StockMarket updates @FEMarkets | हिंदी में @fehindi | https://t.co/A09ez2AFBj', 'descriptionUrls': [{'text': 't.me/TheFinancialEx…', 'url': 'http://t.me/TheFinancialExpressOnline', 'tcourl': 'https://t.co/A09ez2AFBj', 'indices': (102, 125)}], 'verified': True, 'created': datetime.datetime(2009, 6, 24, 11, 29, 19, tzinfo=datetime.timezone.utc), 'followersCount': 785835, 'friendsCount': 73, 'statusesCount': 447542, 'favouritesCount': 406, 'listedCount': 2519, 'mediaCount': 180627, 'location': 'India', 'protected': False, 'linkUrl': 'http://www.financialexpress.com', 'linkTcourl': 'https://t.co/ZdL9Ep0STb', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1195554309/FE-for-Facebook_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/50279781/1647944197', 'label': None}",New Delhi
2016-12-08 09:07:40+00:00,"@narendramodi all Coaching Centres which charge hefty fee insist on payment in cash.Refuse PayTM,chq &amp;card paymnt.Big source of ""Black Money","{'username': 'negisatpal1975', 'id': 2537293014, 'displayname': 'Satpal Negi', 'description': 'सामाजिक कार्यकर्ता, घोर आरक्षण विरोधी,   तुस्टिकरण विरोधी और  राष्ट्रवादी विचारधारा \nजियो और जीने दो में विश्वास\n एक भारत श्रेष्ठ भारत', 'rawDescription': 'सामाजिक कार्यकर्ता, घोर आरक्षण विरोधी,   तुस्टिकरण विरोधी और  राष्ट्रवादी विचारधारा \nजियो और जीने दो में विश्वास\n एक भारत श्रेष्ठ भारत', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 5, 31, 11, 49, 21, tzinfo=datetime.timezone.utc), 'followersCount': 156, 'friendsCount': 908, 'statusesCount': 14428, 'favouritesCount': 31749, 'listedCount': 2, 'mediaCount': 350, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/541178748779769858/j9C7NP67_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2537293014/1417862525', 'label': None}",New Delhi
2016-12-08 09:01:45+00:00,"@narendramodi same time people who have black money doing their best YAGNA to convert in to white and they did it ,few only got arrested","{'username': 'neilyanand', 'id': 105719032, 'displayname': '𝗡🇮🇳', 'description': 'जय हिंद। a proud farmer |proud to be an 🅸🅽🅳🅸🅰🅽,खान पान ज़्यादा पसंद,Foodie,failed many times in life but never stops trying ,still trying ,Wish Me Luck ,', 'rawDescription': 'जय हिंद। a proud farmer |proud to be an 🅸🅽🅳🅸🅰🅽,खान पान ज़्यादा पसंद,Foodie,failed many times in life but never stops trying ,still trying ,Wish Me Luck ,', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 1, 17, 7, 10, 59, tzinfo=datetime.timezone.utc), 'followersCount': 1068, 'friendsCount': 1157, 'statusesCount': 63691, 'favouritesCount': 9539, 'listedCount': 0, 'mediaCount': 2749, 'location': 'भारत गणराजय। Republic Of India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1276369570136076288/4vniUrRE_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/105719032/1626776996', 'label': None}",New Delhi
2016-12-08 08:46:03+00:00,"PM Modi salutes countrymen for participating in demonetisation, says it'll cleanse India of terrorism &amp; black money","{'username': 'UbcanilGupta', 'id': 2248953727, 'displayname': 'Anil Gupta', 'description': 'देश के लिये जीना और देश के लिये ही मरना !Rts are not endorsement !', 'rawDescription': 'देश के लिये जीना और देश के लिये ही मरना !Rts are not endorsement !', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 12, 16, 15, 57, 47, tzinfo=datetime.timezone.utc), 'followersCount': 1264, 'friendsCount': 316, 'statusesCount': 72290, 'favouritesCount': 900, 'listedCount': 50, 'mediaCount': 28127, 'location': 'भारत मॉं के ऑंचल मे', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1345652634938613762/fzK6mVWx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2248953727/1600313778', 'label': None}",New Delhi
2016-12-08 08:45:08+00:00,"@mygovindia ED must check transactions of All branches,Officials obeyed there masters to convert black money to white on commission basis...","{'username': 'ukashyap1', 'id': 1619947848, 'displayname': 'Umesh Kashyap', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 7, 25, 9, 52, 45, tzinfo=datetime.timezone.utc), 'followersCount': 91, 'friendsCount': 348, 'statusesCount': 11023, 'favouritesCount': 15067, 'listedCount': 4, 'mediaCount': 188, 'location': 'New Delhi', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/415408685112762368/wZj5k3A2_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1619947848/1636021460', 'label': None}",New Delhi
2016-12-08 08:41:06+00:00,"I salute ppl of India for wholeheartedly participating in this ongoing Yagna against corruption, terrorism &amp; black money: PM @narendramodi","{'username': 'FinancialXpress', 'id': 50279781, 'displayname': 'Financial Express', 'description': '#Business news, analysis, opinion from India | #StockMarket updates @FEMarkets | हिंदी में @fehindi | t.me/TheFinancialEx…', 'rawDescription': '#Business news, analysis, opinion from India | #StockMarket updates @FEMarkets | हिंदी में @fehindi | https://t.co/A09ez2AFBj', 'descriptionUrls': [{'text': 't.me/TheFinancialEx…', 'url': 'http://t.me/TheFinancialExpressOnline', 'tcourl': 'https://t.co/A09ez2AFBj', 'indices': (102, 125)}], 'verified': True, 'created': datetime.datetime(2009, 6, 24, 11, 29, 19, tzinfo=datetime.timezone.utc), 'followersCount': 785835, 'friendsCount': 73, 'statusesCount': 447542, 'favouritesCount': 406, 'listedCount': 2519, 'mediaCount': 180627, 'location': 'India', 'protected': False, 'linkUrl': 'http://www.financialexpress.com', 'linkTcourl': 'https://t.co/ZdL9Ep0STb', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1195554309/FE-for-Facebook_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/50279781/1647944197', 'label': None}",New Delhi
2016-12-08 08:36:56+00:00,@narendramodi how you stop the salary system which leads for black money in huge on the salary days. Women working in 3000P.M.,"{'username': 'adayalk', 'id': 2616895928, 'displayname': 'AAMOD KUMAR', 'description': 'Give 10rs daily\nPMCares group of 5 people  pay your group pays  30days, total 10x5x30, i.e. 1500rs.', 'rawDescription': 'Give 10rs daily\nPMCares group of 5 people  pay your group pays  30days, total 10x5x30, i.e. 1500rs.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 7, 11, 7, 38, 2, tzinfo=datetime.timezone.utc), 'followersCount': 169, 'friendsCount': 166, 'statusesCount': 2012, 'favouritesCount': 192, 'listedCount': 0, 'mediaCount': 255, 'location': 'New Delhi', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1058873895627874304/ta3_j1eW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2616895928/1521435500', 'label': None}",New Delhi
2016-12-08 08:35:55+00:00,How much black money unearthed till now and what are the projections till 30th December Sir? https://t.co/aNDoETrv9X,"{'username': 'Arun2981', 'id': 133182052, 'displayname': 'Arun Arora', 'description': 'Love. Laugh. Live . 🇮🇳\n\nStudent of Life 😊', 'rawDescription': 'Love. Laugh. Live . 🇮🇳\n\nStudent of Life 😊', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 4, 15, 6, 21, 57, tzinfo=datetime.timezone.utc), 'followersCount': 31693, 'friendsCount': 981, 'statusesCount': 515827, 'favouritesCount': 207610, 'listedCount': 165, 'mediaCount': 8316, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490912329197785090/MKcH6zex_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/133182052/1554051638', 'label': None}",New Delhi
2016-12-08 08:30:54+00:00,Colleague shouting at landlord who's nr agreeing fr anythg excpt cash. @narendramodi Zindabad! #BlackMoney Murdabad! @ArvindKejriwal,"{'username': 'SubhashBhutoria', 'id': 85509701, 'displayname': 'Subhash Bhutoria ⚖', 'description': 'Lawyer | Tweeting Without Prejudice.', 'rawDescription': 'Lawyer | Tweeting Without Prejudice.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 10, 27, 6, 8, 18, tzinfo=datetime.timezone.utc), 'followersCount': 542, 'friendsCount': 1073, 'statusesCount': 10971, 'favouritesCount': 2464, 'listedCount': 0, 'mediaCount': 267, 'location': 'Delhi', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1242815354969055232/Uh6YHnz4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/85509701/1585145248', 'label': None}",New Delhi
2016-12-08 08:30:10+00:00,No longer will the progress &amp; prosperity of rural India be curtailed by #corruption &amp; #blackmoney. Our villages must get their due: PM Modi,"{'username': 'FinancialXpress', 'id': 50279781, 'displayname': 'Financial Express', 'description': '#Business news, analysis, opinion from India | #StockMarket updates @FEMarkets | हिंदी में @fehindi | t.me/TheFinancialEx…', 'rawDescription': '#Business news, analysis, opinion from India | #StockMarket updates @FEMarkets | हिंदी में @fehindi | https://t.co/A09ez2AFBj', 'descriptionUrls': [{'text': 't.me/TheFinancialEx…', 'url': 'http://t.me/TheFinancialExpressOnline', 'tcourl': 'https://t.co/A09ez2AFBj', 'indices': (102, 125)}], 'verified': True, 'created': datetime.datetime(2009, 6, 24, 11, 29, 19, tzinfo=datetime.timezone.utc), 'followersCount': 785835, 'friendsCount': 73, 'statusesCount': 447542, 'favouritesCount': 406, 'listedCount': 2519, 'mediaCount': 180627, 'location': 'India', 'protected': False, 'linkUrl': 'http://www.financialexpress.com', 'linkTcourl': 'https://t.co/ZdL9Ep0STb', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1195554309/FE-for-Facebook_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/50279781/1647944197', 'label': None}",New Delhi
2016-12-08 08:20:44+00:00,"you are grate my honourable  
Prime minister,  you have taken bold decision against black money .","{'username': 'skapoor2150', 'id': 778936558699241473, 'displayname': 'S Kapoor', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 9, 22, 12, 38, 42, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 17, 'statusesCount': 25, 'favouritesCount': 4, 'listedCount': 0, 'mediaCount': 1, 'location': 'New Delhi', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/780713506609913856/NWaxXlAB_normal.jpg', 'profileBannerUrl': None, 'label': None}",New Delhi
2016-12-08 08:17:50+00:00,@narendramodi @PMOIndia @arunjaitley  Sir if you really worried black money and want to do good for the country then please think (1/n),"{'username': 'PradeepMehra', 'id': 101437541, 'displayname': 'Pradeep Mehra', 'description': 'Son | Brother | Husband | Father | Aspiring Photographer', 'rawDescription': 'Son | Brother | Husband | Father | Aspiring Photographer', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 1, 3, 8, 52, 4, tzinfo=datetime.timezone.utc), 'followersCount': 83, 'friendsCount': 10, 'statusesCount': 4706, 'favouritesCount': 10, 'listedCount': 4, 'mediaCount': 142, 'location': 'Haridwar, India', 'protected': False, 'linkUrl': 'http://mehrapradeep.wordpress.com', 'linkTcourl': 'https://t.co/Fa1htlpkmC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1356257782383616001/rwGIlfZN_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/101437541/1545315718', 'label': None}",New Delhi
2016-12-08 07:13:37+00:00,"@narendramodi177 yes don't slow black money return people require Chang 10,50 100,500 not 2000 it is only for Rich people pl arrangement for","{'username': 'shekhar3cs', 'id': 233087076, 'displayname': 'Shekhar 🚩', 'description': 'R.CHANDRA SHEKHAR \n        suporter of RSS - BJP', 'rawDescription': 'R.CHANDRA SHEKHAR \n        suporter of RSS - BJP', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 1, 2, 6, 59, 26, tzinfo=datetime.timezone.utc), 'followersCount': 241, 'friendsCount': 167, 'statusesCount': 17903, 'favouritesCount': 15598, 'listedCount': 0, 'mediaCount': 4321, 'location': 'Noida, India', 'protected': False, 'linkUrl': 'http://sites.google.com/site/spaceintsolution/', 'linkTcourl': 'https://t.co/LHGmklEW6T', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1319725370447261696/rOkcwGU9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/233087076/1401191752', 'label': None}",New Delhi
2016-12-08 07:10:44+00:00,"Colleague's landlrd refusing cheque/E-Money  towards rent. If he refuses to pay (in cash), he can't stay. wht say @narendramodi #BlackMoney","{'username': 'SubhashBhutoria', 'id': 85509701, 'displayname': 'Subhash Bhutoria ⚖', 'description': 'Lawyer | Tweeting Without Prejudice.', 'rawDescription': 'Lawyer | Tweeting Without Prejudice.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 10, 27, 6, 8, 18, tzinfo=datetime.timezone.utc), 'followersCount': 542, 'friendsCount': 1073, 'statusesCount': 10971, 'favouritesCount': 2464, 'listedCount': 0, 'mediaCount': 267, 'location': 'Delhi', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1242815354969055232/Uh6YHnz4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/85509701/1585145248', 'label': None}",New Delhi
2016-12-08 06:54:08+00:00,@mahesh1382 @malviyamit How do u know what the main motive was !! It has multi dimensions.Dealing with black money is just 1 dimension.,"{'username': 'rishiranjank', 'id': 234833150, 'displayname': 'RISHI RANJAN KUMAR', 'description': 'Bhaarat First. Bhaarat Last . NaMo for prosperity and growth\n\nLikes may be Bookmarking', 'rawDescription': 'Bhaarat First. Bhaarat Last . NaMo for prosperity and growth\n\nLikes may be Bookmarking', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 1, 6, 17, 48, 39, tzinfo=datetime.timezone.utc), 'followersCount': 336, 'friendsCount': 1010, 'statusesCount': 85557, 'favouritesCount': 18962, 'listedCount': 38, 'mediaCount': 296, 'location': 'new delhi', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1042302623632646144/DTavoQYA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/234833150/1421653598', 'label': None}",New Delhi
2016-12-08 06:52:49+00:00,"@PiyushGoyal but sir, what about black money; the key objective?","{'username': 'prakashchawla11', 'id': 3833828655, 'displayname': 'Prakash Chawla', 'description': 'Journalist/Commentator', 'rawDescription': 'Journalist/Commentator', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 10, 1, 13, 37, 6, tzinfo=datetime.timezone.utc), 'followersCount': 121, 'friendsCount': 547, 'statusesCount': 873, 'favouritesCount': 279, 'listedCount': 2, 'mediaCount': 99, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/903272494412382208/DUWHKWdV_normal.jpg', 'profileBannerUrl': None, 'label': None}",New Delhi
